metric,value
yield,-0.14218289357282743
base_yield,-0.0665316243953572
excess_yield,-0.07918641022439565
vol,0.21274513497650688
sharpe,-0.6683250058269415
te,0.06955884810215905
ir,-1.1384088780207642
maxdd,0.16683593064687163
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.4583333333333333
turnover,12.954897959183674
cost,0.0015099999999999998
