metric,value
yield,-0.11733092609840534
base_yield,-0.0665316243953572
excess_yield,-0.05309540948445579
vol,0.20189246998008553
sharpe,-0.5811555334875974
te,0.04440515067648869
ir,-1.195703846864061
maxdd,0.10444636271960661
Max Drawdown Start,2022-01-21 00:00:00
Max Drawdown End,2023-10-13 00:00:00
maxdd2,0.006287097133118036
Second Drawdown Start,2023-11-10 00:00:00
Second Drawdown End,2023-12-15 00:00:00
monthly_winrate,0.4583333333333333
turnover,13.0
cost,0.0015151515151515152
