cost,turnover,strategy_ret,benchmark_ret,excess_ret,strategy_nav,benchmark_nav,excess_nav
0.003,0.5,0.0008564390370827905,-0.0063673926494070415,0.007223831686489832,1.0008564390370829,0.993632607350593,1.0072238316864899
0.0015,0.25,-0.01760328856111679,-0.0245949730771722,0.006991684516055408,0.9832380743324612,0.9691942401242047,1.0142660229546943
0.0015,0.25,-0.04590725561062857,-0.03755442096794238,-0.008352834642686192,0.9381003127279787,0.9327967116308753,1.0057940265812588
0.0015,0.25,-0.014615541587317784,0.01002378970922037,-0.024639331296538156,0.9243894685942271,0.9421468697097155,0.981011934344244
0.0015,0.25,0.02888750159279952,0.028150929883419298,0.0007365717093802231,0.9510927708406101,0.9686691801787967,0.9817345199816463
0.0015,0.25,-0.0017956622784971754,-0.014222275431035823,0.012426613152538648,0.9493849294286603,0.9548925002967381,0.9939341550799513
0.0015,0.25,-0.0523753657758862,-0.020471548141729537,-0.031903817634156666,0.8996605464877203,0.935344372506737,0.962223861055921
0.0015,0.25,-0.047075374057241215,-0.046980931894400856,-9.444216284035939e-05,0.8573086897372689,0.8914010222441868,0.9621329865533462
0.0015,0.25,0.009473652311907435,0.010873882751691792,-0.001400230439784357,0.8654305341878168,0.9010940124448084,0.9607857786584536
0.0015,0.25,-0.031954021350120085,-0.006578791757544327,-0.02537522959257576,0.8377765484213335,0.8951659025829639,0.9364056189357136
0.0015,0.25,0.008381489486768527,0.02468470295203806,-0.01630321346526953,0.844798363754188,0.9172628069810174,0.9211391982401268
0.0015,0.25,-0.06185857185672862,-0.04823473929072692,-0.0136238325660017,0.7925403434654529,0.8730188746252076,0.9085897520333223
0.0015,0.25,0.024845923825749645,0.0062513167548179675,0.018594607070931676,0.812231740468029,0.8784763921434244,0.9254846214610571
0.0015,0.25,-0.12453712693233009,-0.11094434315420432,-0.01359278377812577,0.7110787331068947,0.781014405840597,0.9129047091115564
0.0015,0.25,0.08429259507488207,0.055497314172342584,0.028795280902539487,0.7710174048230344,0.8243586076946581,0.9391920566476749
0.0015,0.25,-0.011884530392995753,-0.011520049862615081,-0.00036448053038067203,0.7618542250418863,0.8148619554293396,0.9388497394287387
0.0015,0.25,0.03037015071462352,0.030898067089694694,-0.0005279163750711753,0.784991852678981,0.8400396147970352,0.9383541052775629
0.0015,0.25,0.019555199371988165,0.026714764135210043,-0.007159564763221878,0.8003425248635049,0.8624810749705707,0.931635898289993
0.0015,0.25,0.0027503053971086994,-0.0005798277847159668,0.0033301331818246663,0.8025437112291726,0.861980984479511,0.9347383699082676
0.0015,0.25,0.04344874457635168,0.030404264578260523,0.013044479998091156,0.8374132279497262,0.8881888823930555,0.9469315458779843
0.0015,0.25,0.0015300244171580503,0.007294448823832779,-0.005764424406674729,0.8386944906357404,0.8946677307415688,0.9414730305634751
0.0015,0.25,0.034338369937063594,0.022993464338025342,0.011344905599038252,0.8674938923193676,0.9152392413027571,0.9521539532192581
0.0015,0.25,0.01997502739635062,0.014173398801740327,0.005801628594610291,0.8848221065846138,0.9282112920687433,0.9576779968207262
0.0015,0.25,0.013228318959769923,0.013897879175362622,-0.0006695602155926995,0.8965268156331706,0.9411114604551218,0.9570367737347065
0.0015,0.25,-0.032097847456263,-0.02387212182879504,-0.00822572562746796,0.8677502346645278,0.918645133016662,0.9491644518185677
0.0015,0.25,-0.008896556636251341,-0.0031430842231109876,-0.005753472413140354,0.8600302455557145,0.9157577539924396,0.943703460329496
0.0015,0.25,-0.006287436523178045,-0.002892804247217567,-0.003394632275960478,0.8546228599787696,0.9131086460722678,0.9404999341041259
0.0015,0.25,0.004925495910016613,0.010716374916654529,-0.005790879006637916,0.8588323013802018,0.9228938606632171,0.935053612779978
0.0015,0.25,0.0028247743731403727,-0.009133620512376815,0.011958394885517188,0.8612583088559659,0.914464498366717,0.9462353531207304
0.0015,0.25,0.014500646839683272,0.01956591387821747,-0.0050652670385342,0.8737471114304292,0.9323568319864474,0.9414424183758722
0.0015,0.25,-0.0043483136883465945,0.006128271430915027,-0.010476585119261621,0.8699477849056428,0.9380705677233283,0.9315793167448738
0.0015,0.25,-0.02665193013777124,-0.017040968941107064,-0.009610961196664176,0.8467619973188288,0.9220849363141884,0.922625944080024
0.0015,0.25,-0.02624564295422077,-0.01322862798070519,-0.013017014973515581,0.8245381842699959,0.9098870177250757,0.9106161083509803
0.0015,0.25,0.024756394116036525,0.0162348569581009,0.008521537157935626,0.844950776523505,0.9246589033058754,0.918375957354908
0.0015,0.25,-0.05552645118132593,-0.05855931423005889,0.003032863048732959,0.7980336584802492,0.870511512031565,0.9211612658608145
0.0015,0.25,-0.02669273554313079,-0.02486315377438109,-0.0018295817687496996,0.7767319570799187,0.8488678504455551,0.9194759260027171
0.0015,0.25,-0.02314717349524353,-0.025676637992843115,0.002529464497599585,0.7587528077100898,0.8270717779459017,0.9218017077139384
0.0015,0.25,0.06734749615416477,0.06068415983189654,0.006663336322268232,0.8098529095093068,0.8772619339112216,0.9279439825148778
0.0015,0.25,-0.038999233452063235,-0.02869714578678385,-0.010302087665279385,0.7782692668295207,0.8520870203005754,0.918384222258541
0.0015,0.25,-0.018947570328562407,-0.017451118645747513,-0.0014964516828148942,0.7635229551617096,0.8372171486128085,0.9170099046436716
0.0015,0.25,0.07961140895327104,0.0634390578035976,0.016172351149673442,0.8243080933902986,0.8903294156978198,0.9318401108292976
0.0015,0.25,0.006090991146163195,0.010790897258355088,-0.004699906112191893,0.8293289466888497,0.8999368689487062,0.9274605497968255
0.0015,0.25,0.011688559453100041,0.006663529574427612,0.005025029878672429,0.8390226073883992,0.9059336248900636,0.9321210667708445
0.0015,0.25,-0.02863202016566123,-0.008568064190647725,-0.020063955975013502,0.8149996951742089,0.8981715274395393,0.9134190307237716
0.0015,0.25,0.03776911389264065,0.04426356004940728,-0.006494446156766628,0.845781511483711,0.9379277967790272,0.9074868800101701
0.0015,0.25,0.004464172395353268,-0.012634700997196734,0.01709887339255,0.8495572259597768,0.9260773595097647,0.9230038832768641
0.0015,0.25,-0.02513377631214608,-0.026729343863574104,0.001595567551428024,0.8282046446781364,0.9013239193231575,0.9244765983228628
0.0015,0.25,-0.01063067836526547,-0.015502282994554929,0.004871604629289459,0.8194002674799442,0.8873513408560485,0.9289802827989221
0.0015,0.25,0.017151616653267664,0.017925327231319673,-0.0007737105780520094,0.8334543067533452,0.9032574040100434,0.9282615209273188
0.0015,0.25,0.020297110830215397,0.011825564603447549,0.008471546226767847,0.8503710211894382,0.9139389327947065,0.9361253313123845
0.0015,0.25,0.01779114632175446,0.012979661641408055,0.0048114846803464055,0.8655000964551992,0.9258015509032913,0.9406294840028783
0.0015,0.25,0.02464962772827693,0.02463292223063867,1.6705497638259265e-05,0.8868343516316075,0.9486067485076968,0.9406451976865018
0.0015,0.25,-0.002253103745117313,0.0058770123094147395,-0.008130116054532052,0.8848362218326477,0.9541817220454704,0.9329976430631722
0.0015,0.25,0.017975745565952474,0.01884731398155833,-0.0008715684156058549,0.9007418126238499,0.9721654845563253,0.9321844717856437
0.0015,0.25,0.0005761642412807377,4.0819741154220045e-05,0.0005353445001265177,0.9012607878469101,0.9722051680997641,0.9326835116157175
0.0015,0.25,-0.012789757355344654,-0.0075226863781064,-0.005267070977238253,0.8897338810564615,0.9648915735249753,0.9277710013607378
0.0015,0.25,0.011177197521427411,0.02014889017131789,-0.008971692649890478,0.8996786123865358,0.9843330678671601,0.9194473250870481
0.0015,0.25,-0.0230575774293675,-0.02104731431774236,-0.002010263111625138,0.8789342031198873,0.9636155003944125,0.9175989940463432
0.0015,0.25,-0.023639667147310174,-0.00880412717345713,-0.014835539973853043,0.8581564911137469,0.9551317069826255,0.9039859174902013
0.0015,0.25,0.02205852102767544,0.01885530107177562,0.003203219955899818,0.8770861541180156,0.9731410028809818,0.9068815832209582
0.0015,0.25,0.019227834630906594,0.014266582902248283,0.004961251728658311,0.8939506216464546,0.9870243996741604,0.9113808510434016
0.0015,0.25,0.0016401823492436535,-0.0018268444451708258,0.0034670267944144793,0.8954168636771744,0.9852212596323677,0.9145406328738854
0.0015,0.25,0.009771457480454776,0.013173719272909236,-0.00340226179245446,0.9041663914878781,0.9982002879284667,0.9114291262210115
0.0015,0.25,-0.04018056673448251,-0.03550246477846777,-0.0046781019560147435,0.8678364734556232,0.96276171736443,0.9071653678428682
0.0015,0.25,0.013805703826438287,0.017599677224922377,-0.0037939733984840903,0.8798175667779322,0.9797060128345557,0.9037236065692463
0.0015,0.25,0.0035090422495830105,0.004025592609059861,-0.0005165503594768508,0.8829048837916812,0.9836499101188739,0.9032567878154053
0.0015,0.25,-0.00903110342285854,-0.015145926946375357,0.006114823523516817,0.8749312784736116,0.9687516204394048,0.9087800436693152
0.0015,0.25,-0.012955360775672947,-0.008935090607387314,-0.004020270168285633,0.8635962281070653,0.9600957369347254,0.9051265023702181
0.0015,0.25,-0.03027884073830425,-0.01782158813507078,-0.012457252603233469,0.8374475354540112,0.9429853061408375,0.893851112892311
0.0015,0.25,0.008844873568269492,0.014326699269942702,-0.00548182570167321,0.8448546530251608,0.9564951730378921,0.8889511768881887
0.0015,0.25,-0.0015685286836036923,-0.00520813635079236,0.0036396076671886676,0.8435294742684148,0.9515136157578361,0.8921866104073474
0.0015,0.25,0.013302650026027447,0.014442491601283554,-0.0011398415752561075,0.8547506516512464,0.9652558431619256,0.8911696590159182
0.0015,0.25,-0.039241344671509665,-0.03656418830368413,-0.002677156367825534,0.8212090867216024,0.9299620467513215,0.8887838584884709
0.0015,0.25,0.03591071696405774,0.03486633967713498,0.0010443772869227555,0.8506992938031742,0.9623864193601968,0.8897120841632599
0.0015,0.25,-0.007277124596140629,-0.0056606934758227714,-0.0016164311203178579,0.8445086490483197,0.9569386448349041,0.8882739258622955
0.0015,0.25,0.007320539658238251,0.0037180180254929225,0.003602521632745329,0.8506909081054032,0.960496559965691,0.891473951896018
0.0015,0.25,-0.0019954739615465956,-0.004502151339810974,0.0025066773782643783,0.8489933765489543,0.9561722590913576,0.8937085894845478
0.0015,0.25,0.04819943478282335,0.04163789072982489,0.006561544052998455,0.8899143774329747,0.9959852551342934,0.8995726977649938
0.0015,0.25,-0.008855430743144592,-0.00502601287191462,-0.0038294178712299717,0.8820338022962885,0.9909794204217512,0.8961278579997021
0.0015,0.25,-0.022973635734234412,-0.02414886057649491,0.0011752248422604965,0.8617702790170518,0.9670483965638107,0.897181009720265
0.0015,0.25,-0.035257187478689944,-0.03171487070797424,-0.0035423167707157033,0.8313866827261847,0.9363785816984357,0.8940029103831653
0.0015,0.25,-0.003136816774062497,-0.006417620015268891,0.003280803241206394,0.8287787750340769,0.9303692597706587,0.8969359580291983
0.0015,0.25,0.03226667953652161,0.027084967823350382,0.005181711713171229,0.8555207141747725,0.9555682812353813,0.9015836215888826
0.0015,0.25,-0.014065464925974257,-0.010823083884321863,-0.003242381041652394,0.8434874175761028,0.9452260855703735,0.8986603439467785
0.0015,0.25,-0.007489217213569295,-0.005695488128467565,-0.0017937290851017303,0.8371703570889627,0.9398425616212895,0.8970483907502136
0.0015,0.25,-0.011830274419143081,-0.009071879831839826,-0.0027583945873032555,0.8272664020290282,0.9313164228414126,0.8945739773246192
0.0015,0.25,-0.0071587542224153655,-0.0021521833725337515,-0.005006570849881614,0.8213442051804405,0.9293120591216056,0.8900952293266831
0.0015,0.25,-0.022236615926390372,-0.008459554376147902,-0.01377706155024247,0.8030802895464767,0.9214504932250565,0.8778323325666721
0.0015,0.25,-0.052791840920360475,-0.053127934065191076,0.0003360931448306015,0.760684202654462,0.8724957321766578,0.8781273659959585
0.0015,0.25,0.04735584952552476,0.050091307404001896,-0.002735457878477135,0.7967070492918106,0.9162001841057985,0.8757252855743385
0.0015,0.25,0.009133987497642422,0.010863435673693096,-0.0017294481760506738,0.8039841615193255,0.9261532658700578,0.8742107640764805
0.0015,0.25,-0.0072109277829080914,-5.585547311890982e-06,-0.0072053422355962005,0.7981866897920077,0.9261480927971731,0.8679117763352674
0.0015,0.25,0.011416403508198473,0.011125133793757059,0.00029126971444141427,0.8072991111175465,0.9364516142423746,0.868164572750521
0.0015,0.25,-0.008467685675462869,-0.011088696180828927,0.002621010505366058,0.8004631559985226,0.926067586803994,0.8704400412160868
0.0015,0.25,-0.008367925281489946,-0.0019230275953644662,-0.00644489768612548,0.7937649401185413,0.9242867332793974,0.8648301442085423
0.0015,0.25,-0.009236225963012918,-0.008228180881290542,-0.0010080450817223762,0.786433547770089,0.9166815348517974,0.8639583564351476
0.0015,0.25,-0.027023124252684053,-0.024528368657434158,-0.002494755595249896,0.7651816562922188,0.8941968322234899,0.8618029914913681
0.0015,0.25,-0.009237280518416892,-0.017763345676207104,0.008526065157790213,0.7581134586855007,0.8783129047901347,0.8691507799500021
0.0015,0.25,-0.0015,,,0.7569762884974726,0.8783129047901347,0.8691507799500021
