metric,value
yield,-0.10564468011003703
base_yield,-0.0665316243953572
excess_yield,-0.039277580799372935
vol,0.20845622271123374
sharpe,-0.5067955215536188
te,0.047063560502464546
ir,-0.834564584150324
maxdd,0.08355866762549191
Max Drawdown Start,2022-01-21 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.4166666666666667
turnover,13.0
cost,0.0015151515151515152
