metric,value
yield,-0.12216295359478702
base_yield,-0.0665316243953572
excess_yield,-0.0583380825942903
vol,0.20053366436521164
sharpe,-0.6091892549886487
te,0.036532984547176614
ir,-1.596860571819853
maxdd,0.12265976994048344
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-11-24 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.16666666666666666
turnover,12.259795918367345
cost,0.001430606060606061
