metric,value
yield,-0.12647842219717187
base_yield,-0.0665316243953572
excess_yield,-0.06323948794444456
vol,0.20639486726885703
sharpe,-0.6127982922773789
te,0.0667493354966588
ir,-0.9474174907345717
maxdd,0.1352973040072688
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.4166666666666667
turnover,10.503469387755102
cost,0.00123
