metric,value
yield,-0.04213024239106167
base_yield,-0.0665316243953572
excess_yield,0.026236965117011124
vol,0.19261869124528477
sharpe,-0.2187235419298541
te,0.048384594177397565
ir,0.54225865821703
maxdd,0.055843684205863386
Max Drawdown Start,2022-08-19 00:00:00
Max Drawdown End,2023-03-17 00:00:00
maxdd2,0.031372400616292984
Second Drawdown Start,2023-06-16 00:00:00
Second Drawdown End,2023-10-27 00:00:00
monthly_winrate,0.5833333333333334
turnover,12.779795918367347
cost,0.00149
