metric,value
yield,-0.0418767706922748
base_yield,-0.0665316243953572
excess_yield,0.027928635754685294
vol,0.20345030975298226
sharpe,-0.20583291685876115
te,0.05472584875658781
ir,0.510337187805119
maxdd,0.0736860192007619
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2022-04-01 00:00:00
maxdd2,0.03996712295089433
Second Drawdown Start,2022-11-11 00:00:00
Second Drawdown End,2023-03-17 00:00:00
monthly_winrate,0.5416666666666666
turnover,5.199999999999999
cost,0.0006242424242424243
