metric,value
yield,-0.08187118428158602
base_yield,-0.0665316243953572
excess_yield,-0.015428262474400878
vol,0.20363313393868276
sharpe,-0.40205237083980033
te,0.05571563546730784
ir,-0.27691082305708764
maxdd,0.08479160655252749
Max Drawdown Start,2022-01-14 00:00:00
Max Drawdown End,2022-04-01 00:00:00
maxdd2,0.03413072602940048
Second Drawdown Start,2022-06-24 00:00:00
Second Drawdown End,2022-08-26 00:00:00
monthly_winrate,0.5
turnover,5.199999999999999
cost,0.0006242424242424243
