metric,value
yield,-0.06008236318026339
base_yield,-0.0665316243953572
excess_yield,0.008658037322167855
vol,0.20332725796547207
sharpe,-0.2954958611130547
te,0.04425153667211463
ir,0.19565506586404646
maxdd,0.0610544136586092
Max Drawdown Start,2022-01-21 00:00:00
Max Drawdown End,2022-04-01 00:00:00
maxdd2,0.03229420476133937
Second Drawdown Start,2022-06-24 00:00:00
Second Drawdown End,2022-11-25 00:00:00
monthly_winrate,0.625
turnover,5.199999999999999
cost,0.0006242424242424243
