cost,turnover,strategy_ret,benchmark_ret,excess_ret,strategy_nav,benchmark_nav,excess_nav
0.003,0.5,0.00038314408980733624,-0.0063673926494070415,0.006750536739214378,1.0003831440898074,0.993632607350593,1.0067505367392144
0.0006000000000000001,0.1,-0.03688769461752868,-0.0245949730771722,-0.012292721540356481,0.9634813161700994,0.9691942401242047,0.9943748327304749
0.0006000000000000001,0.1,-0.04359145974983657,-0.03755442096794238,-0.00603703878189419,0.921481759156551,0.9327967116308753,0.9883717533015415
0.0006000000000000001,0.1,0.004616541463371026,0.01002378970922037,-0.005407248245849344,0.9257358179054372,0.9421468697097155,0.9830273818722547
0.0006000000000000001,0.1,0.030036082260346323,0.028150929883419298,0.0018851523769270254,0.9535412950833939,0.9686691801787967,0.9848805382777754
0.0006000000000000001,0.1,-0.01638324586016448,-0.014222275431035823,-0.002160970429128656,0.9379191936082231,0.9548925002967381,0.9827522405583329
0.0006000000000000001,0.1,-0.026251483506284753,-0.020471548141729537,-0.005779935364555216,0.9132974233669889,0.935344372506737,0.9770719961285339
0.0006000000000000001,0.1,-0.04141346267357947,-0.046980931894400856,0.0055674692208213875,0.8754746146145038,0.8914010222441868,0.9825118143935061
0.0006000000000000001,0.1,0.020412282049783213,0.010873882751691792,0.00953839929809142,0.8933450493754403,0.9010940124448084,0.9918834043942838
0.0006000000000000001,0.1,-0.013233977566754342,-0.006578791757544327,-0.006655185809210015,0.8815225410326347,0.8951659025829639,0.9852822360369681
0.0006000000000000001,0.1,0.019784748643438602,0.02468470295203806,-0.0048999543085994565,0.8989632429304907,0.9172628069810174,0.9804543980993122
0.0006000000000000001,0.1,-0.051274659548728396,-0.04823473929072692,-0.003039920258001476,0.852869208702409,0.8730188746252076,0.9774738949124835
0.0006000000000000001,0.1,0.00525376585961468,0.0062513167548179675,-0.0009975508952032872,0.8573499838338065,0.8784763921434244,0.9764988149535757
0.0006000000000000001,0.1,-0.11476111205891662,-0.11094434315420432,-0.0038167689047123032,0.7589595462653447,0.781014405840597,0.9727717446411726
0.0006000000000000001,0.1,0.046282729949747664,0.055497314172342584,-0.00921458422259492,0.7940862659879266,0.8243586076946581,0.9638080574708159
0.0006000000000000001,0.1,-0.008314661780709488,-0.011520049862615081,0.0032053880819055934,0.7874837072615305,0.8148619554293396,0.9668974363314774
0.0006000000000000001,0.1,0.02903286965155285,0.030898067089694694,-0.0018651974381418447,0.8103466190871762,0.8400396147970352,0.965093981710286
0.0006000000000000001,0.1,0.023633899713804817,0.026714764135210043,-0.003080864421405226,0.8294982698161033,0.8624810749705707,0.9621206579987225
0.0006000000000000001,0.1,-0.00379236372147036,-0.0005798277847159668,-0.003212535936754393,0.8263525106706302,0.861980984479511,0.9590298108094077
0.0006000000000000001,0.1,0.02893063004025893,0.030404264578260523,-0.0014736345380015926,0.8502594094396814,0.8881888823930555,0.9576165513572258
0.0006000000000000001,0.1,0.013974675706959884,0.007294448823832779,0.0066802268831271045,0.8621415089533921,0.8946677307415688,0.9640136471873298
0.0006000000000000001,0.1,0.02532317138724484,0.022993464338025342,0.002329707049219497,0.8839736661446768,0.9152392413027571,0.9662595165767259
0.0006000000000000001,0.1,0.016762263406845498,0.014173398801740327,0.0025888646051051706,0.8987910655813086,0.9282112920687433,0.9687610316385373
0.0006000000000000001,0.1,0.0176526742415086,0.013897879175362622,0.0037547950661459793,0.9146571314731938,0.9411114604551218,0.9723985307804083
0.0006000000000000001,0.1,-0.028341501187413107,-0.02387212182879504,-0.004469379358618068,0.8887343752954705,0.918645133016662,0.9680525128585878
0.0006000000000000001,0.1,-0.002948245303550155,-0.0031430842231109876,0.00019483891956083256,0.886114168347402,0.9157577539924396,0.9682411271642712
0.0006000000000000001,0.1,-0.004570946991859191,-0.002892804247217567,-0.0016781427446416245,0.8820637874551506,0.9131086460722678,0.9666162803416569
0.0006000000000000001,0.1,0.016765232642676563,0.010716374916654529,0.006048857726022034,0.8968517920575166,0.9228938606632171,0.9724632046971002
0.0006,0.09999999999999999,-0.003176407368321585,-0.009133620512376815,0.00595721314405523,0.8940030254169328,0.914464498366717,0.978256375282232
0.0006000000000000001,0.1,0.02177887468446109,0.01956591387821747,0.002212960806243617,0.9134734052750173,0.9323568319864474,0.9804212182991895
0.0006000000000000001,0.1,0.00010021494848748934,0.006128271430915027,-0.0060280564824275375,0.9135649489652716,0.9380705677233283,0.9745111838187116
0.0006000000000000001,0.1,-0.027492667553717876,-0.017040968941107064,-0.010451698612610812,0.8884486115346402,0.9220849363141884,0.9643258866308199
0.0006000000000000001,0.1,-0.018989213559819463,-0.01322862798070519,-0.0057605855791142725,0.8715776711132839,0.9098870177250757,0.9587708048347278
0.0006000000000000001,0.1,0.014879635067355462,0.0162348569581009,-0.0013552218907454377,0.884546428792305,0.9246589033058754,0.9574714576518081
0.0006000000000000001,0.1,-0.06008590588187824,-0.05855931423005889,-0.0015265916518193492,0.8313976553237391,0.870511512031565,0.9560097897177016
0.0006000000000000001,0.1,-0.024983255457396946,-0.02486315377438109,-0.00012010168301585661,0.8106266353141053,0.8488678504455551,0.9558949713329767
0.0006000000000000001,0.1,-0.022437741419740743,-0.025676637992843115,0.0032388965731023726,0.7924380044829729,0.8270717779459017,0.9589910162798728
0.0006000000000000001,0.1,0.06662046414658783,0.06068415983189654,0.00593630431469129,0.8452305921490243,0.8772619339112216,0.9646838787875653
