cost,turnover,strategy_ret,benchmark_ret,excess_ret,strategy_nav,benchmark_nav,excess_nav
0.003,0.5,-0.0025413393927041696,-0.0063673926494070415,0.003826053256702872,0.9974586606072958,0.993632607350593,1.003826053256703
0.0006000000000000001,0.1,-0.025523407465359554,-0.0245949730771722,-0.0009284343881873561,0.9720001167827641,0.9691942401242047,1.002894066629101
0.0006000000000000001,0.1,-0.04261712556702138,-0.03755442096794238,-0.005062704599079003,0.9305762657546737,0.9327967116308753,0.9978167102255889
0.0006000000000000001,0.1,-0.018451887263415158,0.01002378970922037,-0.028475676972635526,0.9134053774089586,0.9421468697097155,0.9694032039073072
0.0006000000000000001,0.1,0.031545474124440295,0.028150929883419298,0.0033945442410209976,0.9422191831071375,0.9686691801787967,0.9726938859703581
0.0006000000000000001,0.1,0.0019954090094028484,-0.014222275431035823,0.01621768444043867,0.9440992957539416,0.9548925002967381,0.9884687284701694
0.0006000000000000001,0.1,-0.05217000206683453,-0.020471548141729537,-0.031698453925104994,0.8948456335431614,0.935344372506737,0.9571357980243507
0.0006000000000000001,0.1,-0.041069004187498974,-0.046980931894400856,0.005911927706901882,0.8580952144720122,0.8914010222441868,0.9627943156679586
0.0006000000000000001,0.1,0.02023228618470113,0.010873882751691792,0.00935840343300934,0.8754564424249324,0.9010940124448084,0.9718045332969876
0.0006000000000000001,0.1,-0.029660523563217626,-0.006578791757544327,-0.0230817318056733,0.8494899459858171,0.8951659025829639,0.949373601691889
0.0006000000000000001,0.1,0.008940491531901788,0.02468470295203806,-0.01574421142013627,0.8570848036543389,0.9172628069810174,0.9344264629901556
0.0006000000000000001,0.1,-0.0597559723849577,-0.04823473929072692,-0.011521233094230782,0.8058688677956034,0.8730188746252076,0.9236607179006284
0.0006000000000000001,0.1,0.026736060456533598,0.0062513167548179675,0.02048474370171563,0.827414626565025,0.8784763921434244,0.9425816709741656
0.0006000000000000001,0.1,-0.12081192212157664,-0.11094434315420432,-0.009867578967372323,0.7274530751381977,0.781014405840597,0.9332806719026302
0.0006000000000000001,0.1,0.08662380926210046,0.055497314172342584,0.03112649508975788,0.7904678315660975,0.8243586076946581,0.9623304281539733
0.0006,0.09999999999999999,-0.014154368311811463,-0.011520049862615081,-0.0026343184491963816,0.7792792587394719,0.8148619554293396,0.9597953433528642
0.0006000000000000001,0.1,0.035119668057606405,0.030898067089694694,0.0042216009679117115,0.8066472876305798,0.8400396147970352,0.9638472163033598
0.0006000000000000001,0.1,0.030727690743331714,0.026714764135210043,0.004012926608121671,0.8314336960238397,0.8624810749705707,0.9677150644438276
0.0006000000000000001,0.1,-0.0014051305728918384,-0.0005798277847159668,-0.0008253027881758717,0.8302654231182242,0.861980984479511,0.9669164065029824
0.0006000000000000001,0.1,0.0416960992586272,0.030404264578260523,0.01129183468036668,0.8648842526115678,0.8881888823930555,0.9778346667149483
0.0006000000000000001,0.1,0.003007626192496343,0.007294448823832779,-0.004286822631336436,0.8674855011431999,0.8946677307415688,0.9736428629359695
0.0006000000000000001,0.1,0.038181750487945795,0.022993464338025342,0.015188286149920453,0.9006076160997601,0.9152392413027571,0.9884308293460687
0.0006000000000000001,0.1,0.02411285895731619,0.014173398801740327,0.009939460155575862,0.9223238405226585,0.9282112920687433,0.9982552981908968
