metric,value
yield,-0.1267089726809918
base_yield,-0.0665316243953572
excess_yield,-0.06283999634393411
vol,0.21125907607008929
sharpe,-0.5997800191029599
te,0.064393728355625
ir,-0.9758713767416891
maxdd,0.13879190732252955
Max Drawdown Start,2022-07-29 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,0.08017425203041817
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-04-15 00:00:00
monthly_winrate,0.4166666666666667
turnover,5.199999999999999
cost,0.0006242424242424243
