cost,turnover,strategy_ret,benchmark_ret,excess_ret,strategy_nav,benchmark_nav,excess_nav
0.003,0.5,0.004025052707029635,-0.0063673926494070415,0.010392445356436675,1.0040250527070296,0.993632607350593,1.0103924453564366
0.0006000000000000001,0.1,-0.029631439316268667,-0.0245949730771722,-0.005036466239096468,0.9742743452857278,0.9691942401242047,1.0053036379171607
0.0006,0.09999999999999999,-0.045284707760272755,-0.03755442096794238,-0.007730286792330378,0.9301546162811325,0.9327967116308753,0.997532352482688
0.0006000000000000001,0.1,0.008285381951556158,0.01002378970922037,-0.0017384077576642117,0.937861302551025,0.9421468697097155,0.9957982345026111
0.0006000000000000001,0.1,0.025389979806264302,0.028150929883419298,-0.002760950077154996,0.9616735820838721,0.9686691801787967,0.9930488852902303
0.0006000000000000001,0.1,-0.014740514548926598,-0.014222275431035823,-0.0005182391178907755,0.9474980186558465,0.9548925002967381,0.9925342485118951
0.0006000000000000001,0.1,-0.04054278747679638,-0.020471548141729537,-0.02007123933506684,0.9090838078507968,0.935344372506737,0.9726128560617622
0.0006000000000000001,0.1,-0.03535845887788262,-0.046980931894400856,0.011622473016518232,0.8769400054143555,0.8914010222441868,0.9839170227368587
0.0006000000000000001,0.1,0.013027961698928565,0.010873882751691792,0.0021540789472367736,0.8883647462171519,0.9010940124448084,0.9860364576813639
0.0006000000000000001,0.1,-0.023759735869800385,-0.006578791757544327,-0.01718094411225606,0.8672574344909901,0.8951659025829639,0.9690954204092935
0.0006000000000000001,0.1,0.01815515824765773,0.02468470295203806,-0.00652954470438033,0.8830026304556318,0.9172628069810174,0.9627676685389208
0.0006000000000000001,0.1,-0.05960366585760944,-0.04823473929072692,-0.011368926566882522,0.8303724367185641,0.8730188746252076,0.9518220336143332
0.0006000000000000001,0.1,0.016308495401113843,0.0062513167548179675,0.010057178646295874,0.8439145617840005,0.8784763921434244,0.9613946778458732
0.0006000000000000001,0.1,-0.1107422175952218,-0.11094434315420432,0.0002021255589825105,0.7504575917511405,0.781014405840597,0.9615890002825357
0.0006000000000000001,0.1,0.0533064352734954,0.055497314172342584,-0.0021908788988471845,0.7904618107913258,0.8243586076946581,0.9594822752324531
0.0006000000000000001,0.1,-0.00783401477766417,-0.011520049862615081,0.0036860350849509116,0.7842693212844074,0.8148619554293396,0.9630189605623486
0.0006000000000000001,0.1,0.03015985529316006,0.030898067089694694,-0.0007382117965346324,0.80792277052521,0.8400396147970352,0.9623080486053749
0.0006000000000000001,0.1,0.035676979961821995,0.026714764135210043,0.008962215826611952,0.8367470150199376,0.8624810749705707,0.9709324610286622
0.0006000000000000001,0.1,-0.00457052154544062,-0.0005798277847159668,-0.003990693760724653,0.8329226447597059,0.861980984479511,0.96705776691435
0.0006000000000000001,0.1,0.04404176408281154,0.030404264578260523,0.013637499504551016,0.8696060273794443,0.8881888823930555,0.9802460167315166
0.0006000000000000001,0.1,-0.005846546290198249,0.007294448823832779,-0.013140995114031028,0.8645218354861349,0.8946677307415688,0.9673646086150993
0.0006000000000000001,0.1,0.031466607465796756,0.022993464338025342,0.008473143127771414,0.8917254047289873,0.9152392413027571,0.9755612274006356
0.0006000000000000001,0.1,0.01803875593423274,0.014173398801740327,0.0038653571324924127,0.9078110216652484,0.9282112920687433,0.9793321199491517
0.0006000000000000001,0.1,0.016979072037056658,0.013897879175362622,0.0030811928616940355,0.9232248103981366,0.9411114604551218,0.9823496310863667
0.0006000000000000001,0.1,-0.022434882917134597,-0.02387212182879504,0.001437238911660442,0.9025123698706606,0.918645133016662,0.9837615022010193
