metric,value
yield,0.007436289764931603
base_yield,-0.0665316243953572
excess_yield,0.07890436919916288
vol,0.19001715753691475
sharpe,0.03913483319782294
te,0.045643086106804294
ir,1.7287255514346154
maxdd,0.027705264743876468
Max Drawdown Start,2022-09-23 00:00:00
Max Drawdown End,2022-11-25 00:00:00
maxdd2,0.025656858782878045
Second Drawdown Start,2023-05-19 00:00:00
Second Drawdown End,2023-07-28 00:00:00
monthly_winrate,0.75
turnover,5.199999999999999
cost,0.0006242424242424243
