metric,value
yield,-0.08168078798648959
base_yield,-0.0665316243953572
excess_yield,-0.0116296147317283
vol,0.226939628674277
sharpe,-0.35992298244095916
te,0.07771857211260925
ir,-0.1496375244115104
maxdd,0.1063577518334815
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2022-04-01 00:00:00
maxdd2,0.0560702740934097
Second Drawdown Start,2022-07-29 00:00:00
Second Drawdown End,2023-10-13 00:00:00
monthly_winrate,0.5833333333333334
turnover,5.197346938775509
cost,0.000623939393939394
