yield,base_yield,excess_yield,vol,sharpe,te,ir,maxdd,Max Drawdown Start,Max Drawdown End,maxdd2,Second Drawdown Start,Second Drawdown End,monthly_winrate,turnover,cost,model_name
-0.00738553291323607,-0.0665316243953572,0.06620450473505612,0.2054905641562241,-0.03594098319580855,0.04419863130674436,1.4978858570435831,0.02618713675301587,2022-11-11,2023-01-06,0.02141693890011409,2023-03-24,2023-05-12,0.5416666666666666,5.199999999999999,0.0006242424242424243,grugp1raw
-0.09422588639996443,-0.0665316243953572,-0.027776576179908252,0.2119383722895723,-0.44459096945041743,0.06653911030058214,-0.41744736372985797,0.09177362836429148,2022-01-07,2022-04-01,0.05088065125359753,2022-06-17,2022-08-26,0.4583333333333333,5.199999999999999,0.0006242424242424243,grugp1normalize
-0.09528383067986002,-0.0665316243953572,-0.028040838509989507,0.21726643548377236,-0.43855752715645197,0.07013913275094515,-0.39978878281199803,0.09768860041252536,2022-01-14,2022-04-01,0.051907550910668454,2023-01-13,2023-11-10,0.4583333333333333,5.199999999999999,0.0006242424242424243,grugp1ind
-0.13297963319380546,-0.0665316243953572,-0.06982322301919508,0.20482189308392587,-0.6492452110054319,0.04329707847538281,-1.6126543747956135,0.15477490631605018,2022-07-01,2023-12-08,0.025520534443292386,2022-01-07,2022-04-15,0.4166666666666667,5.199999999999999,0.0006242424242424243,grugp1raw
-0.06008236318026339,-0.0665316243953572,0.008658037322167855,0.20332725796547207,-0.2954958611130547,0.04425153667211463,0.19565506586404646,0.0610544136586092,2022-01-21,2022-04-01,0.03229420476133937,2022-06-24,2022-11-25,0.625,5.199999999999999,0.0006242424242424243,grugp1normalize
-0.08997287017812916,-0.0665316243953572,-0.02351043116913054,0.2060408984384873,-0.436674810001327,0.05159663685368712,-0.4556582095805819,0.06209059325872157,2022-01-14,2022-04-01,0.05899350076058285,2022-06-24,2023-10-13,0.4583333333333333,5.199999999999999,0.0006242424242424243,grugp1ind
-0.061632213634528976,-0.0665316243953572,0.006401189043523159,0.20468172246469718,-0.3011124437120129,0.0599933288340011,0.10669834743184474,0.07006506419311775,2023-02-03,2023-04-28,0.05796798264999048,2022-01-07,2022-04-01,0.5833333333333334,5.199999999999999,0.0006242424242424243,grugp2raw
-0.10725415756925327,-0.0665316243953572,-0.04125423682488538,0.21793737781237554,-0.4921329174731534,0.07617466473598587,-0.5415742487068191,0.09894417703911162,2022-01-07,2022-04-01,0.0858362021178436,2023-02-03,2023-12-08,0.4166666666666667,5.199999999999999,0.0006242424242424243,grugp2normalize
-0.08187118428158602,-0.0665316243953572,-0.015428262474400878,0.20363313393868276,-0.40205237083980033,0.05571563546730784,-0.27691082305708764,0.08479160655252749,2022-01-14,2022-04-01,0.03413072602940048,2022-06-24,2022-08-26,0.5,5.199999999999999,0.0006242424242424243,grugp2ind
-0.15340936724926835,-0.0665316243953572,-0.09041944884395936,0.22211634953002599,-0.6906712071122448,0.07730221010201431,-1.1696877582754035,0.2167554298486749,2022-07-29,2023-12-08,0.07297895183518277,2022-01-07,2022-04-15,0.4583333333333333,5.199999999999999,0.0006242424242424243,grugp2raw
-0.09953664347665359,-0.0665316243953572,-0.03345223673511888,0.21334129190585863,-0.46656061087591166,0.07087827369660485,-0.4719674307857935,0.11712887601423905,2022-10-28,2023-12-08,0.07682050501923565,2022-01-07,2022-04-01,0.5,5.199999999999999,0.0006242424242424243,grugp2normalize
-0.09363170783812513,-0.0665316243953572,-0.0272057317205312,0.20839160776642135,-0.4493065188261974,0.05577968987275049,-0.48773544246293404,0.06319059071171362,2022-01-14,2022-04-01,0.05999017957410124,2022-06-24,2023-12-08,0.5,5.199999999999999,0.0006242424242424243,grugp2ind
-0.10279915982540444,-0.0665316243953572,-0.035376058354125495,0.21572386829621856,-0.47653122780204854,0.05264480272996833,-0.6719762734334929,0.11270758402459846,2022-01-07,2023-04-28,0.01716350724859339,2023-06-30,2023-08-18,0.4583333333333333,5.199999999999999,0.0006242424242424243,grugp3raw
-0.08697198157580333,-0.0665316243953572,-0.019318553103355285,0.21983539024707371,-0.3956232046080262,0.08119614663916239,-0.2379245063094853,0.10295159435911294,2022-01-07,2022-04-01,0.06567080747415677,2022-06-24,2022-11-25,0.5416666666666666,5.199999999999999,0.0006242424242424243,grugp3normalize
-0.013043699962170696,-0.0665316243953572,0.05836076717248884,0.1989325425361048,-0.06556845750766675,0.04984057138977081,1.1709489988805926,0.03375059376112843,2022-01-21,2022-04-01,0.024985351343908335,2022-09-30,2022-11-25,0.5833333333333334,5.199999999999999,0.0006242424242424243,grugp3ind
-0.15791097200613446,-0.0665316243953572,-0.09881187398334101,0.19311411951661672,-0.8177080598839737,0.039830360869622494,-2.480817944551993,0.1927473966591834,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.3333333333333333,5.199999999999999,0.0006242424242424243,grugp3raw
