metric,value
yield,-0.182062339476047
base_yield,-0.0665316243953572
excess_yield,-0.12202039635264894
vol,0.2067582582214813
sharpe,-0.8805565545102444
te,0.052853811737889486
ir,-2.3086394782228314
maxdd,0.2283008995440946
Max Drawdown Start,2022-01-14 00:00:00
Max Drawdown End,2023-12-01 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.2916666666666667
turnover,24.248979591836736
cost,0.0027999999999999995
