metric,value
yield,-0.17669829131879944
base_yield,-0.0665316243953572
excess_yield,-0.11574841866665986
vol,0.2070392567287341
sharpe,-0.8534530799166853
te,0.0472343652687348
ir,-2.4505128418286515
maxdd,0.20595738096518523
Max Drawdown Start,2022-01-14 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.2916666666666667
turnover,23.816530612244897
cost,0.0027506060606060606
