metric,value
yield,-0.08834237621913921
base_yield,-0.0665316243953572
excess_yield,-0.021486603913250635
vol,0.20396916162567957
sharpe,-0.4331163373670354
te,0.05321057049198622
ir,-0.40380329912994684
maxdd,0.08397145805933359
Max Drawdown Start,2022-11-11 00:00:00
Max Drawdown End,2023-07-28 00:00:00
maxdd2,0.06898396278940666
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-04-15 00:00:00
monthly_winrate,0.375
turnover,16.29244897959184
cost,0.0018912121212121213
