metric,value
yield,-0.1791993899749149
base_yield,-0.0665316243953572
excess_yield,-0.11804278694040704
vol,0.22569885207880103
sharpe,-0.7939756375559625
te,0.08451573421211621
ir,-1.396695988514342
maxdd,0.22591719176159153
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.4166666666666667
turnover,7.8742857142857146
cost,0.0009296969696969697
