metric,value
yield,-0.10810908142320874
base_yield,-0.0665316243953572
excess_yield,-0.04157086940920607
vol,0.2087002029542476
sharpe,-0.5180113861552353
te,0.046264383736821554
ir,-0.8985501600039698
maxdd,0.08273784870525114
Max Drawdown Start,2022-01-21 00:00:00
Max Drawdown End,2023-12-15 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.4166666666666667
turnover,15.517755102040816
cost,0.001802727272727273
