metric,value
yield,-0.130944359153642
base_yield,-0.0665316243953572
excess_yield,-0.0680276599826184
vol,0.1993473951156686
sharpe,-0.6568651628362805
te,0.03531893856603196
ir,-1.9260958212386399
maxdd,0.13972608835018285
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-11-24 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.25
turnover,13.933877551020409
cost,0.0016218181818181822
