metric,value
yield,-0.12483385017337323
base_yield,-0.0665316243953572
excess_yield,-0.06139528223080126
vol,0.20284967267877538
sharpe,-0.6154007966828475
te,0.05648566102028574
ir,-1.0869180093112893
maxdd,0.13227698031754864
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.375
turnover,20.354285714285712
cost,0.0023551515151515154
