metric,value
yield,-0.19210279371702543
base_yield,-0.0665316243953572
excess_yield,-0.13195459838274304
vol,0.21582297273181972
sharpe,-0.8900942809073952
te,0.06456194374446572
ir,-2.04384488337302
maxdd,0.2494005834709716
Max Drawdown Start,2022-01-14 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.25
turnover,22.885306122448977
cost,0.0026442424242424244
