yield,base_yield,excess_yield,vol,sharpe,te,ir,maxdd,Max Drawdown Start,Max Drawdown End,maxdd2,Second Drawdown Start,Second Drawdown End,monthly_winrate,turnover,cost,model_name
-0.12436637181639942,-0.0665316243953572,-0.059501821302963,0.20035892062751198,-0.6207179167610382,0.03710964367454409,-1.6034058916006018,0.13532855765913743,2022-05-27,2023-10-13,0.019360732122049806,2022-01-28,2022-02-18,0.375,30.27673469387755,0.0034884848484848493,grugp1raw
-0.16014930772649083,-0.0665316243953572,-0.09833092779864361,0.21075601276748426,-0.7598801363886823,0.06241791924668828,-1.5753637574815627,0.18579447581671993,2022-01-14,2023-10-13,0.005146024979439723,2023-11-24,2023-12-15,0.375,19.77857142857143,0.0022893939393939396,grugp1normalize
-0.19210279371702543,-0.0665316243953572,-0.13195459838274304,0.21582297273181972,-0.8900942809073952,0.06456194374446572,-2.04384488337302,0.2494005834709716,2022-01-14,2023-12-08,-0.0,2022-01-07,2022-01-07,0.25,22.885306122448977,0.0026442424242424244,grugp1ind
-0.2125941336435495,-0.0665316243953572,-0.15570378798539253,0.19821958299702513,-1.0725183174597845,0.0373457066983301,-4.169255364294787,0.28899916135189274,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.16666666666666666,27.265510204081636,0.003144545454545455,grugp1raw
-0.1669133891968596,-0.0665316243953572,-0.10571898717068395,0.2023764172611194,-0.8247669933868675,0.042212899511083174,-2.5044237281764308,0.1896961351451819,2022-01-21,2023-12-15,-0.0,2022-01-07,2022-01-07,0.25,22.19816326530612,0.0025657575757575763,grugp1normalize
-0.17669829131879944,-0.0665316243953572,-0.11574841866665986,0.2070392567287341,-0.8534530799166853,0.0472343652687348,-2.4505128418286515,0.20595738096518523,2022-01-14,2023-12-08,-0.0,2022-01-07,2022-01-07,0.2916666666666667,23.816530612244897,0.0027506060606060606,grugp1ind
-0.12483385017337323,-0.0665316243953572,-0.06139528223080126,0.20284967267877538,-0.6154007966828475,0.05648566102028574,-1.0869180093112893,0.13227698031754864,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.375,20.354285714285712,0.0023551515151515154,grugp2raw
-0.17367927324004762,-0.0665316243953572,-0.11247996317124898,0.21689609042564395,-0.8007487497778948,0.07217365822083341,-1.558462823473466,0.21275571273924887,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.2916666666666667,16.223469387755106,0.001883333333333333,grugp2normalize
-0.182062339476047,-0.0665316243953572,-0.12202039635264894,0.2067582582214813,-0.8805565545102444,0.052853811737889486,-2.3086394782228314,0.2283008995440946,2022-01-14,2023-12-01,-0.0,2022-01-07,2022-01-07,0.2916666666666667,24.248979591836736,0.0027999999999999995,grugp2ind
-0.20498767552233632,-0.0665316243953572,-0.14556583317305216,0.21937325785904147,-0.9344241751382996,0.07327246542323046,-1.9866375770522613,0.27986656894843964,2022-07-29,2023-12-08,0.07625878730342806,2022-01-07,2022-04-15,0.3333333333333333,20.847755102040814,0.0024115151515151515,grugp2raw
-0.16843765157609836,-0.0665316243953572,-0.10729322550507381,0.21150646854709337,-0.7963711593936171,0.06964033348792979,-1.540676503561978,0.21431355731913304,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.3333333333333333,18.15489795918367,0.002103939393939394,grugp2normalize
-0.20502350153340254,-0.0665316243953572,-0.1462066451592834,0.20828094098751038,-0.984360357512005,0.04886562863109849,-2.9920140036065406,0.2613865300590288,2022-01-14,2023-12-08,-0.0,2022-01-07,2022-01-07,0.20833333333333334,24.39489795918367,0.0028166666666666665,grugp2ind
-0.17179558841876696,-0.0665316243953572,-0.1089939616437462,0.21423745387754148,-0.8018933445548024,0.054433781657719844,-2.0023220567165683,0.20261009760975257,2022-06-24,2023-10-13,0.06254055256859958,2022-01-07,2022-04-15,0.25,29.86816326530612,0.003441818181818182,grugp3raw
-0.1615229585551755,-0.0665316243953572,-0.09892451947148184,0.2196584654675361,-0.7353368248812037,0.07703031601416742,-1.2842283998067416,0.18895470315684226,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.2916666666666667,19.66714285714286,0.002276666666666667,grugp3normalize
-0.11276229758376155,-0.0665316243953572,-0.048641916764429416,0.19606823125250292,-0.5751176356486976,0.044108554283888546,-1.1027773989454186,0.10704016395999227,2022-01-21,2023-11-03,0.0003108537734376471,2022-01-07,2022-01-14,0.4583333333333333,24.830000000000002,0.0028663636363636365,grugp3ind
-0.23857540589004145,-0.0665316243953572,-0.18539476756382522,0.18784603015363818,-1.2700582796182172,0.03332061844972627,-5.563965382081563,0.328144377675501,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.08333333333333333,27.833265306122446,0.003209393939393939,grugp3raw
-0.20218324595471338,-0.0665316243953572,-0.14423662237274937,0.2057231705079971,-0.9827927766009901,0.054294051945830306,-2.65658239168916,0.2612448702708883,2022-01-14,2023-12-08,-0.0,2022-01-07,2022-01-07,0.2916666666666667,21.152857142857144,0.0024463636363636367,grugp3normalize
-0.16089335194065857,-0.0665316243953572,-0.09868360550065047,0.20628316738390803,-0.779963551951984,0.04564979193923815,-2.16175367528515,0.18227831127356264,2022-01-21,2023-12-15,-0.0,2022-01-07,2022-01-07,0.25,23.17448979591837,0.002677272727272727,grugp3ind
-0.09103715942642532,-0.0665316243953572,-0.022569894767218046,0.2137193049502449,-0.425966009236364,0.053023233271303385,-0.42566047701646026,0.10074291704304084,2022-10-28,2023-10-13,0.05698733910939591,2022-03-11,2022-04-15,0.5,12.092653061224492,0.0014115151515151515,biagrugp1raw
-0.1180125443315504,-0.0665316243953572,-0.05050396565932758,0.2265184968440206,-0.5209841402612396,0.07520562290110819,-0.6715450748375276,0.12566300469585567,2022-01-07,2023-10-13,0.00446288245622839,2023-12-08,2023-12-15,0.4166666666666667,9.492653061224493,0.0011145454545454546,biagrugp1normalize
-0.12150892493585552,-0.0665316243953572,-0.05446272046736056,0.22526007692585534,-0.5394161566225973,0.07457913435870464,-0.7302675330798317,0.11349452649306313,2022-01-07,2023-10-13,0.002697884816156626,2023-11-10,2023-12-01,0.4583333333333333,14.453877551020408,0.0016812121212121216,biagrugp1ind
-0.130944359153642,-0.0665316243953572,-0.0680276599826184,0.1993473951156686,-0.6568651628362805,0.03531893856603196,-1.9260958212386399,0.13972608835018285,2022-01-07,2023-11-24,-0.0,2022-01-07,2022-01-07,0.25,13.933877551020409,0.0016218181818181822,biagrugp1raw
-0.13396843945246673,-0.0665316243953572,-0.06900000747818547,0.21392697867182942,-0.6262344295432622,0.05578508706486915,-1.2368898411496512,0.13390798343570853,2022-01-14,2023-10-13,0.005162584575859497,2023-11-10,2023-12-15,0.3333333333333333,12.798367346938775,0.0014921212121212122,biagrugp1normalize
-0.1623346898316702,-0.0665316243953572,-0.09908479736799136,0.21857010899362173,-0.7427122152206431,0.06400195478156644,-1.548152672932567,0.181291030501469,2022-01-14,2023-12-08,-0.0,2022-01-07,2022-01-07,0.3333333333333333,14.69265306122449,0.0017084848484848487,biagrugp1ind
-0.1293835320272133,-0.0665316243953572,-0.06628838575095897,0.20655681388795383,-0.6263822993387043,0.06688685200812422,-0.9910525575774958,0.14064447880949027,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.4166666666666667,11.219795918367348,0.001311818181818182,biagrugp2raw
-0.13049073679447876,-0.0665316243953572,-0.06441881439793873,0.22773758280020576,-0.5729872741687889,0.08240355899527674,-0.7817479631144466,0.13136800296202678,2022-07-29,2023-12-08,0.09717497839109235,2022-01-07,2022-04-01,0.4583333333333333,7.980408163265307,0.000941818181818182,biagrugp2normalize
-0.15375151465116366,-0.0665316243953572,-0.09008932151058557,0.22354352891260668,-0.6877922854625423,0.0772176711082201,-1.166693066724661,0.16964420422353288,2022-01-14,2023-12-01,-0.0,2022-01-07,2022-01-07,0.375,11.572653061224491,0.0013521212121212125,biagrugp2ind
-0.15325535480364227,-0.0665316243953572,-0.09135435144919546,0.21127044265361142,-0.7253989383404293,0.06430389155034077,-1.4206659853187584,0.18575876962693927,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.3333333333333333,9.442244897959185,0.0011087878787878788,biagrugp2raw
-0.1791993899749149,-0.0665316243953572,-0.11804278694040704,0.22569885207880103,-0.7939756375559625,0.08451573421211621,-1.396695988514342,0.22591719176159153,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.4166666666666667,7.8742857142857146,0.0009296969696969697,biagrugp2normalize
-0.16071645043176286,-0.0665316243953572,-0.09844927747212728,0.21164049607919655,-0.7593842076972936,0.06000464437928829,-1.6406942910923885,0.18221487006694626,2022-01-14,2023-12-01,-0.0,2022-01-07,2022-01-07,0.2916666666666667,13.854285714285712,0.0016127272727272726,biagrugp2ind
-0.08834237621913921,-0.0665316243953572,-0.021486603913250635,0.20396916162567957,-0.4331163373670354,0.05321057049198622,-0.40380329912994684,0.08397145805933359,2022-11-11,2023-07-28,0.06898396278940666,2022-01-07,2022-04-15,0.375,16.29244897959184,0.0018912121212121213,biagrugp3raw
-0.14110137796754352,-0.0665316243953572,-0.0781298267234194,0.21420310601597992,-0.6587270399198465,0.07351231673105824,-1.0628127393842604,0.16677993409354241,2022-01-07,2023-11-03,0.0015463998369680265,2023-11-10,2023-11-17,0.4166666666666667,9.967551020408163,0.001168787878787879,biagrugp3normalize
-0.045765128656015897,-0.0665316243953572,0.02254099226529549,0.19337425614470372,-0.23666608766044553,0.047323642836179354,0.4763156619900507,0.04955943444978539,2022-08-19,2023-10-27,0.025415339064057463,2022-02-18,2022-03-25,0.625,14.780204081632656,0.0017184848484848487,biagrugp3ind
-0.1793091940768612,-0.0665316243953572,-0.12148564887658586,0.1924712667419288,-0.9316153892065577,0.03793481092225844,-3.2024846288426745,0.22432031403305674,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.16666666666666666,13.496122448979593,0.001571818181818182,biagrugp3raw
-0.13743828940885694,-0.0665316243953572,-0.07375256704867383,0.21357089781246413,-0.6435253623812596,0.06454922581672665,-1.1425786462269594,0.1436954605381795,2022-01-07,2023-12-08,-0.0,2022-01-07,2022-01-07,0.375,10.447755102040817,0.0012236363636363636,biagrugp3normalize
-0.10810908142320874,-0.0665316243953572,-0.04157086940920607,0.2087002029542476,-0.5180113861552353,0.046264383736821554,-0.8985501600039698,0.08273784870525114,2022-01-21,2023-12-15,-0.0,2022-01-07,2022-01-07,0.4166666666666667,15.517755102040816,0.001802727272727273,biagrugp3ind
