metric,value
yield,-0.20218324595471338
base_yield,-0.0665316243953572
excess_yield,-0.14423662237274937
vol,0.2057231705079971
sharpe,-0.9827927766009901
te,0.054294051945830306
ir,-2.65658239168916
maxdd,0.2612448702708883
Max Drawdown Start,2022-01-14 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.2916666666666667
turnover,21.152857142857144
cost,0.0024463636363636367
