metric,value
yield,-0.1793091940768612
base_yield,-0.0665316243953572
excess_yield,-0.12148564887658586
vol,0.1924712667419288
sharpe,-0.9316153892065577
te,0.03793481092225844
ir,-3.2024846288426745
maxdd,0.22432031403305674
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.16666666666666666
turnover,13.496122448979593
cost,0.001571818181818182
