metric,value
yield,-0.23857540589004145
base_yield,-0.0665316243953572
excess_yield,-0.18539476756382522
vol,0.18784603015363818
sharpe,-1.2700582796182172
te,0.03332061844972627
ir,-5.563965382081563
maxdd,0.328144377675501
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.08333333333333333
turnover,27.833265306122446
cost,0.003209393939393939
