metric,value
yield,-0.16843765157609836
base_yield,-0.0665316243953572
excess_yield,-0.10729322550507381
vol,0.21150646854709337
sharpe,-0.7963711593936171
te,0.06964033348792979
ir,-1.540676503561978
maxdd,0.21431355731913304
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.3333333333333333
turnover,18.15489795918367
cost,0.002103939393939394
