metric,value
yield,-0.045765128656015897
base_yield,-0.0665316243953572
excess_yield,0.02254099226529549
vol,0.19337425614470372
sharpe,-0.23666608766044553
te,0.047323642836179354
ir,0.4763156619900507
maxdd,0.04955943444978539
Max Drawdown Start,2022-08-19 00:00:00
Max Drawdown End,2023-10-27 00:00:00
maxdd2,0.025415339064057463
Second Drawdown Start,2022-02-18 00:00:00
Second Drawdown End,2022-03-25 00:00:00
monthly_winrate,0.625
turnover,14.780204081632656
cost,0.0017184848484848487
