metric,value
yield,-0.2125941336435495
base_yield,-0.0665316243953572
excess_yield,-0.15570378798539253
vol,0.19821958299702513
sharpe,-1.0725183174597845
te,0.0373457066983301
ir,-4.169255364294787
maxdd,0.28899916135189274
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.16666666666666666
turnover,27.265510204081636
cost,0.003144545454545455
