metric,value
yield,-0.15375151465116366
base_yield,-0.0665316243953572
excess_yield,-0.09008932151058557
vol,0.22354352891260668
sharpe,-0.6877922854625423
te,0.0772176711082201
ir,-1.166693066724661
maxdd,0.16964420422353288
Max Drawdown Start,2022-01-14 00:00:00
Max Drawdown End,2023-12-01 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.375
turnover,11.572653061224491
cost,0.0013521212121212125
