metric,value
yield,-0.17367927324004762
base_yield,-0.0665316243953572
excess_yield,-0.11247996317124898
vol,0.21689609042564395
sharpe,-0.8007487497778948
te,0.07217365822083341
ir,-1.558462823473466
maxdd,0.21275571273924887
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.2916666666666667
turnover,16.223469387755106
cost,0.001883333333333333
