epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.9953727825955533,1.0026378168278383,biagru_gp3_cross_normalize,32,1
2,0.9915841324783569,1.0056681485236192,biagru_gp3_cross_normalize,32,1
3,0.988981065759232,1.0089128202750903,biagru_gp3_cross_normalize,32,1
1,0.995304179373787,1.0035550601843024,biagru_gp3_cross_normalize,64,1
2,0.9910497081884911,1.0057424189162856,biagru_gp3_cross_normalize,64,1
3,0.9883268558172159,1.0078333007688283,biagru_gp3_cross_normalize,64,1
1,0.9980267788861927,0.9974738814659763,biagru_gp3_cross_normalize,32,2
2,0.9954937823195207,0.9981708809544768,biagru_gp3_cross_normalize,32,2
3,0.9935101414040516,0.9992919150535567,biagru_gp3_cross_normalize,32,2
1,0.9985168639923396,0.9962955226626578,biagru_gp3_cross_normalize,64,2
2,0.9954869935700768,0.9971741558630255,biagru_gp3_cross_normalize,64,2
3,0.9933718777957715,0.9990199864665165,biagru_gp3_cross_normalize,64,2
