epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.004027458344734636,0.004378284703345359,biagru_gp2_cross_raw,32,1
2,0.003837192963349214,0.004361344570344893,biagru_gp2_cross_raw,32,1
3,0.003823355652644059,0.004349598824437864,biagru_gp2_cross_raw,32,1
4,0.00381586216219831,0.004346054105553776,biagru_gp2_cross_raw,32,1
5,0.0038088808598974924,0.004342328832375214,biagru_gp2_cross_raw,32,1
6,0.0038018782256327684,0.004343981221181285,biagru_gp2_cross_raw,32,1
7,0.003796703227151055,0.004344059198413889,biagru_gp2_cross_raw,32,1
1,0.003957836444674703,0.004351210330922094,biagru_gp2_cross_raw,64,1
2,0.0038335163919733,0.004336992218041746,biagru_gp2_cross_raw,64,1
3,0.0038216151229734227,0.004336373720067639,biagru_gp2_cross_raw,64,1
4,0.003813139256369526,0.004336637367020917,biagru_gp2_cross_raw,64,1
5,0.0038071814746551184,0.004331294382127988,biagru_gp2_cross_raw,64,1
6,0.0038005270869125446,0.004332176015414924,biagru_gp2_cross_raw,64,1
7,0.003794663304088873,0.004332999983497215,biagru_gp2_cross_raw,64,1
1,0.004549509275851673,0.0036509719943501966,biagru_gp2_cross_raw,32,2
2,0.004351738280690226,0.0036595440504066487,biagru_gp2_cross_raw,32,2
3,0.0043471528827457835,0.003661903956480607,biagru_gp2_cross_raw,32,2
1,0.004540598412093364,0.003570405650934998,biagru_gp2_cross_raw,64,2
2,0.004370745324872826,0.003588173421048697,biagru_gp2_cross_raw,64,2
3,0.004357112476259078,0.0036258161601410072,biagru_gp2_cross_raw,64,2
