epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.9689575219323542,0.9720247360337683,gru_gp2_train_ind,32,1
2,0.9670849427515763,0.9720717549574476,gru_gp2_train_ind,32,1
3,0.9665423587420101,0.971999329303493,gru_gp2_train_ind,32,1
4,0.9660001998384967,0.9721583836719769,gru_gp2_train_ind,32,1
5,0.9655557400729979,0.9721515124835888,gru_gp2_train_ind,32,1
6,0.9650521973335067,0.9723138178096098,gru_gp2_train_ind,32,1
7,0.9645352945317347,0.9725560251654697,gru_gp2_train_ind,32,1
8,0.9638977580781066,0.9729104403938565,gru_gp2_train_ind,32,1
1,0.9681200879630043,0.9722800113323355,gru_gp2_train_ind,64,1
2,0.966630890087009,0.9725084922143391,gru_gp2_train_ind,64,1
3,0.9659867445454327,0.9728840905077317,gru_gp2_train_ind,64,1
4,0.9652371397445295,0.9732402389039513,gru_gp2_train_ind,64,1
5,0.9643532255721404,0.9733758958197442,gru_gp2_train_ind,64,1
6,0.9632384393152712,0.97316295346793,gru_gp2_train_ind,64,1
1,0.971374612607454,0.9661106112637098,gru_gp2_train_ind,32,2
2,0.9692586861472381,0.9657308486946524,gru_gp2_train_ind,32,2
3,0.968707396827246,0.9656074180381711,gru_gp2_train_ind,32,2
4,0.9683447058890995,0.9655555543265765,gru_gp2_train_ind,32,2
5,0.9679812279500459,0.9655425504541598,gru_gp2_train_ind,32,2
6,0.9676259195804596,0.9655099249590299,gru_gp2_train_ind,32,2
7,0.9671653829750262,0.9654655799835543,gru_gp2_train_ind,32,2
8,0.9668324374838879,0.9655150576231348,gru_gp2_train_ind,32,2
9,0.9662484368525054,0.965503743303476,gru_gp2_train_ind,32,2
10,0.9657320221474296,0.9655407789135784,gru_gp2_train_ind,32,2
11,0.9651965904863257,0.9655638323303013,gru_gp2_train_ind,32,2
12,0.9644407875914323,0.965661959180349,gru_gp2_train_ind,32,2
1,0.9701377153710316,0.966141626930438,gru_gp2_train_ind,64,2
2,0.9689798122644424,0.9660179584841185,gru_gp2_train_ind,64,2
3,0.9683909141389947,0.9658826859942972,gru_gp2_train_ind,64,2
4,0.9677417670739324,0.9656399096114726,gru_gp2_train_ind,64,2
5,0.9665661089043868,0.9656805736857628,gru_gp2_train_ind,64,2
6,0.9652632335926357,0.966241118525654,gru_gp2_train_ind,64,2
7,0.9642690206515162,0.9667435478309035,gru_gp2_train_ind,64,2
8,0.9632876821568138,0.9669398219022067,gru_gp2_train_ind,64,2
9,0.962511359515943,0.9671208603221153,gru_gp2_train_ind,64,2
