epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.9958710806956718,1.0023744347967019,biagru_gp2_cross_normalize,32,1
2,0.9926748068344384,1.0053396069702982,biagru_gp2_cross_normalize,32,1
3,0.9915257487364731,1.0066530659419148,biagru_gp2_cross_normalize,32,1
1,0.9947650424778202,1.0044336971365104,biagru_gp2_cross_normalize,64,1
2,0.992269409747233,1.0064800654639716,biagru_gp2_cross_normalize,64,1
3,0.9913924407197658,1.0072061349363888,biagru_gp2_cross_normalize,64,1
1,0.9981531001078455,0.9976942957956579,biagru_gp2_cross_normalize,32,2
2,0.9966064005149038,0.998416441528103,biagru_gp2_cross_normalize,32,2
3,0.9959799485457571,0.9987693818812632,biagru_gp2_cross_normalize,32,2
1,0.9981337286924061,0.9981595154553023,biagru_gp2_cross_normalize,64,2
2,0.9964166887496647,0.9990179335014729,biagru_gp2_cross_normalize,64,2
3,0.9957525386622078,0.9993902514000985,biagru_gp2_cross_normalize,64,2
