metric,value
yield,-0.14161582773077108
base_yield,-0.0665316243953572
excess_yield,-0.07700552256600723
vol,0.21913213516596616
sharpe,-0.6462576911575026
te,0.06443194084660372
ir,-1.1951451648699836
maxdd,0.14528810648042756
Max Drawdown Start,2022-01-14 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.4166666666666667
turnover,10.66530612244898
cost,0.0012484848484848484
