epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.004205477861158843,0.0043363495472576,gru_gp1_train_raw,32,1
2,0.0038023351980922297,0.004323547561222515,gru_gp1_train_raw,32,1
3,0.003759303521776702,0.004322865685866754,gru_gp1_train_raw,32,1
4,0.0037345746133016933,0.004326581281899404,gru_gp1_train_raw,32,1
5,0.003712786231561072,0.004316798389787559,gru_gp1_train_raw,32,1
6,0.003690415223415811,0.004312164875083924,gru_gp1_train_raw,32,1
7,0.0036616604326559256,0.004306215452942058,gru_gp1_train_raw,32,1
8,0.003625949737071934,0.004309780717173889,gru_gp1_train_raw,32,1
9,0.0035841479970195114,0.0043135814685687545,gru_gp1_train_raw,32,1
10,0.003548392092256998,0.004319444014553857,gru_gp1_train_raw,32,1
11,0.0035163127484489397,0.004335119964715344,gru_gp1_train_raw,32,1
12,0.003486528973080885,0.00435288910834244,gru_gp1_train_raw,32,1
1,0.004115289694570639,0.00442764421772337,gru_gp1_train_raw,64,1
2,0.003799247932894863,0.004406856050609196,gru_gp1_train_raw,64,1
3,0.003751146102041478,0.00437237968484425,gru_gp1_train_raw,64,1
4,0.0037179778484570667,0.0043491550145021195,gru_gp1_train_raw,64,1
5,0.0036836495731274017,0.0043451973313403105,gru_gp1_train_raw,64,1
6,0.0036316935643279217,0.004362936347366913,gru_gp1_train_raw,64,1
7,0.0035768588961663304,0.004388755119890913,gru_gp1_train_raw,64,1
8,0.0035325872683114735,0.004404022984457116,gru_gp1_train_raw,64,1
9,0.0034907627151770657,0.004424704777315541,gru_gp1_train_raw,64,1
10,0.0034448607419576803,0.004439995254335158,gru_gp1_train_raw,64,1
1,0.005098640195486185,0.003638207925707573,gru_gp1_train_raw,32,2
2,0.004365128806890234,0.0035782107117660502,gru_gp1_train_raw,32,2
3,0.004325468844832166,0.003574914399157219,gru_gp1_train_raw,32,2
4,0.004310631738289407,0.003583659178710971,gru_gp1_train_raw,32,2
5,0.00429891114392759,0.003590948878736373,gru_gp1_train_raw,32,2
6,0.004285738833836819,0.0036044465598968575,gru_gp1_train_raw,32,2
7,0.0042743534523699625,0.0036109003153892887,gru_gp1_train_raw,32,2
8,0.004262231632969097,0.003611902809477871,gru_gp1_train_raw,32,2
1,0.004823512719993137,0.003627954665885822,gru_gp1_train_raw,64,2
2,0.004362313894947108,0.003627463949270515,gru_gp1_train_raw,64,2
3,0.004325316010141059,0.0036131765198292613,gru_gp1_train_raw,64,2
4,0.004304842376640361,0.0036113174894494534,gru_gp1_train_raw,64,2
5,0.004286618192288044,0.0036179477998295223,gru_gp1_train_raw,64,2
6,0.004271118954240687,0.003638855651716548,gru_gp1_train_raw,64,2
7,0.004254967922001685,0.003653291727314047,gru_gp1_train_raw,64,2
8,0.00423736141014256,0.0036761463729798292,gru_gp1_train_raw,64,2
9,0.004218872493181966,0.003700914806961416,gru_gp1_train_raw,64,2
