epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.968036127988428,0.971908312259602,biagru_gp1_train_ind,32,1
2,0.9670023130147217,0.9721581964683133,biagru_gp1_train_ind,32,1
3,0.9662623962460647,0.9723019852858632,biagru_gp1_train_ind,32,1
1,0.9682102199464906,0.9711189729576352,biagru_gp1_train_ind,64,1
2,0.9670039823677342,0.9718284834833706,biagru_gp1_train_ind,64,1
3,0.9663021485422897,0.9723023295152087,biagru_gp1_train_ind,64,1
1,0.9700596531441337,0.9667362134416395,biagru_gp1_train_ind,32,2
2,0.9691771605767702,0.9663802297306463,biagru_gp1_train_ind,32,2
3,0.9685703070540177,0.9659245719638052,biagru_gp1_train_ind,32,2
4,0.9679884030003296,0.9657499373965123,biagru_gp1_train_ind,32,2
5,0.9673074303175274,0.9656747976938883,biagru_gp1_train_ind,32,2
6,0.9665670548614703,0.965560349985517,biagru_gp1_train_ind,32,2
7,0.965818207859993,0.9654573109079514,biagru_gp1_train_ind,32,2
8,0.9649867481934397,0.9654738561010562,biagru_gp1_train_ind,32,2
9,0.9641148872124521,0.9653537876998322,biagru_gp1_train_ind,32,2
10,0.963298380719988,0.9654120147731233,biagru_gp1_train_ind,32,2
11,0.9622872481848064,0.9654910319213625,biagru_gp1_train_ind,32,2
1,0.9702905750274659,0.9662239774118496,biagru_gp1_train_ind,64,2
2,0.9692324138942517,0.9659631794263542,biagru_gp1_train_ind,64,2
3,0.9686799898273066,0.9659355211107037,biagru_gp1_train_ind,64,2
4,0.9680918445712642,0.9660199649223296,biagru_gp1_train_ind,64,2
5,0.967367495894432,0.9661006476054211,biagru_gp1_train_ind,64,2
