epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.9682751219215351,0.9722256981024221,biagru_gp1_cross_ind,32,1
2,0.9669970440877577,0.9725823169495879,biagru_gp1_cross_ind,32,1
3,0.9663586198112329,0.9727586053249215,biagru_gp1_cross_ind,32,1
1,0.9683568468846088,0.9722646866776362,biagru_gp1_cross_ind,64,1
2,0.9670435061686424,0.9725702994761347,biagru_gp1_cross_ind,64,1
3,0.9664336415617747,0.9729104593020528,biagru_gp1_cross_ind,64,1
1,0.9701858231895848,0.9671222312289451,biagru_gp1_cross_ind,32,2
2,0.9694872723127667,0.966600623437624,biagru_gp1_cross_ind,32,2
3,0.9690702554426696,0.9661361124948107,biagru_gp1_cross_ind,32,2
4,0.9686520409270337,0.9659154273035154,biagru_gp1_cross_ind,32,2
5,0.9683615712429348,0.9658200582371482,biagru_gp1_cross_ind,32,2
6,0.9680825786214126,0.965732883048963,biagru_gp1_cross_ind,32,2
7,0.9677402258860438,0.9657177700020593,biagru_gp1_cross_ind,32,2
8,0.967465638863413,0.9656161240887541,biagru_gp1_cross_ind,32,2
9,0.9671138326431575,0.9656349156476274,biagru_gp1_cross_ind,32,2
10,0.9667873312611329,0.9655990694897084,biagru_gp1_cross_ind,32,2
11,0.9664690589904785,0.9655559166071284,biagru_gp1_cross_ind,32,2
12,0.9660352368103831,0.9656734645115173,biagru_gp1_cross_ind,32,2
13,0.965634889414436,0.9657154224089932,biagru_gp1_cross_ind,32,2
1,0.9705327089209306,0.9671200717551799,biagru_gp1_cross_ind,64,2
2,0.9695535991380089,0.9665161323446765,biagru_gp1_cross_ind,64,2
3,0.969081392978367,0.9663041117070597,biagru_gp1_cross_ind,64,2
4,0.9687711782831895,0.9662007554925444,biagru_gp1_cross_ind,64,2
5,0.9684186732769012,0.9662207458089676,biagru_gp1_cross_ind,64,2
6,0.9681394490442778,0.9660077313833599,biagru_gp1_cross_ind,64,2
7,0.967690133797495,0.9658860747824238,biagru_gp1_cross_ind,64,2
8,0.9672889109661704,0.9657020494656221,biagru_gp1_cross_ind,64,2
9,0.9668169695138932,0.9654869791827624,biagru_gp1_cross_ind,64,2
10,0.9662206247605776,0.9656630069143158,biagru_gp1_cross_ind,64,2
11,0.9653879747265264,0.9657102047391078,biagru_gp1_cross_ind,64,2
