metric,value
yield,-0.13561640427469435
base_yield,-0.0665316243953572
excess_yield,-0.07222012070987649
vol,0.20671490422008967
sharpe,-0.656055279547252
te,0.04958027738826497
ir,-1.4566300253691218
maxdd,0.1395272976406926
Max Drawdown Start,2022-01-14 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.375
turnover,13.0
cost,0.0015151515151515152
