epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.9952922498880515,1.0022642643762236,gru_gp1_train_normalize,32,1
2,0.9925330728943171,1.0035032166653322,gru_gp1_train_normalize,32,1
3,0.9915927485867879,1.0039560923806758,gru_gp1_train_normalize,32,1
4,0.9908929577333178,1.004507633693078,gru_gp1_train_normalize,32,1
5,0.9902278047917191,1.0050669283676548,gru_gp1_train_normalize,32,1
6,0.9893952482196962,1.0057904597590952,gru_gp1_train_normalize,32,1
1,0.9945889812239392,1.0034081877029242,gru_gp1_train_normalize,64,1
2,0.9923774637281895,1.0041133936713724,gru_gp1_train_normalize,64,1
3,0.9913116304862708,1.0046907918793815,gru_gp1_train_normalize,64,1
4,0.9903644297158093,1.0055325220362479,gru_gp1_train_normalize,64,1
5,0.9890694558685523,1.006419930137506,gru_gp1_train_normalize,64,1
6,0.9874943356521786,1.0070414162483536,gru_gp1_train_normalize,64,1
1,1.0012694945460872,0.995553084943868,gru_gp1_train_normalize,32,2
2,0.9968807884266502,0.9950725414833439,gru_gp1_train_normalize,32,2
3,0.9959622345786345,0.9949502859437516,gru_gp1_train_normalize,32,2
4,0.9952929569859253,0.994851459556491,gru_gp1_train_normalize,32,2
5,0.9946169726785861,0.9949226413346544,gru_gp1_train_normalize,32,2
6,0.9938709807082227,0.995041440559339,gru_gp1_train_normalize,32,2
7,0.9931054957289445,0.995213698737229,gru_gp1_train_normalize,32,2
8,0.9925995679278122,0.9954330989077121,gru_gp1_train_normalize,32,2
9,0.9919106445187017,0.9955443782645439,gru_gp1_train_normalize,32,2
1,0.9980523882727874,0.9947248160336088,gru_gp1_train_normalize,64,2
2,0.9961849013755196,0.9947794307384813,gru_gp1_train_normalize,64,2
3,0.9951634126587918,0.9947776369404692,gru_gp1_train_normalize,64,2
4,0.9940416573223315,0.9949578278175386,gru_gp1_train_normalize,64,2
5,0.9929636156872699,0.9951128915643893,gru_gp1_train_normalize,64,2
6,0.9918612355934946,0.9954899094275784,gru_gp1_train_normalize,64,2
