epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.0039499186398258114,0.004386416586025955,biagru_gp3_cross_raw,32,1
2,0.0038103817867554367,0.004361930422625747,biagru_gp3_cross_raw,32,1
3,0.003783042683580272,0.004359484400733241,biagru_gp3_cross_raw,32,1
4,0.003760137348806925,0.004363624222514008,biagru_gp3_cross_raw,32,1
5,0.003737979656233814,0.0043776015439970775,biagru_gp3_cross_raw,32,1
1,0.004096277377631222,0.0044212341029783945,biagru_gp3_cross_raw,64,1
2,0.0038284622214116385,0.004404401464853436,biagru_gp3_cross_raw,64,1
3,0.003796685585781615,0.0043796889827304964,biagru_gp3_cross_raw,64,1
4,0.003766468859544048,0.004383731310103214,biagru_gp3_cross_raw,64,1
5,0.0037379359847288496,0.004386510879012654,biagru_gp3_cross_raw,64,1
1,0.00478283310284544,0.0036020769599141387,biagru_gp3_cross_raw,32,2
2,0.004361378146139415,0.0035844522283730814,biagru_gp3_cross_raw,32,2
3,0.004346181931292736,0.0035864103183676863,biagru_gp3_cross_raw,32,2
4,0.0043374532577581705,0.003591186921544499,biagru_gp3_cross_raw,32,2
1,0.00449525348793127,0.0036066938589527447,biagru_gp3_cross_raw,64,2
2,0.004360978862540306,0.003585448900713165,biagru_gp3_cross_raw,64,2
3,0.004342640827924601,0.0035864617154866708,biagru_gp3_cross_raw,64,2
4,0.004331195716697134,0.003596912616105428,biagru_gp3_cross_raw,64,2
