epoch,train_loss,val_loss,model_name,hidden_size,window_id
1,0.003928932828745321,0.004332075529426587,biagru_gp2_train_raw,32,1
2,0.003793145394446857,0.004309902626027142,biagru_gp2_train_raw,32,1
3,0.0037642500015569436,0.004304809020851746,biagru_gp2_train_raw,32,1
4,0.003734276142463446,0.004316998872135085,biagru_gp2_train_raw,32,1
5,0.0037030453036750737,0.0043391692579309105,biagru_gp2_train_raw,32,1
1,0.003870512607434203,0.004402414352159572,biagru_gp2_train_raw,64,1
2,0.0037784402206078515,0.004381041290011539,biagru_gp2_train_raw,64,1
3,0.003743812713927618,0.004382731432599963,biagru_gp2_train_raw,64,1
4,0.003699954294250855,0.0043855947774967975,biagru_gp2_train_raw,64,1
1,0.004396577729034777,0.003654086340969342,biagru_gp2_train_raw,32,2
2,0.004322256393068912,0.0036645848318769395,biagru_gp2_train_raw,32,2
3,0.004305719523813183,0.0036659934508853948,biagru_gp2_train_raw,32,2
1,0.004462094795890152,0.003619074895643955,biagru_gp2_train_raw,64,2
2,0.004327892498603385,0.0036096637773834453,biagru_gp2_train_raw,64,2
3,0.004302888445825757,0.0035872310547370324,biagru_gp2_train_raw,64,2
4,0.004274270555837766,0.0035782776667858287,biagru_gp2_train_raw,64,2
5,0.004250740962053992,0.003570903528320607,biagru_gp2_train_raw,64,2
6,0.004226529218844677,0.003572306237655067,biagru_gp2_train_raw,64,2
7,0.004197078387767665,0.0036063604828025283,biagru_gp2_train_raw,64,2
