metric,value
yield,-0.17325221167876226
base_yield,-0.0665316243953572
excess_yield,-0.11495616936081587
vol,0.1926463605779572
sharpe,-0.899327717165221
te,0.03820192867928065
ir,-3.0091718752190637
maxdd,0.21341947790498095
Max Drawdown Start,2022-01-07 00:00:00
Max Drawdown End,2023-12-08 00:00:00
maxdd2,-0.0
Second Drawdown Start,2022-01-07 00:00:00
Second Drawdown End,2022-01-07 00:00:00
monthly_winrate,0.16666666666666666
turnover,12.564897959183675
cost,0.0014654545454545456
